x,y,id,s
0.24,-0.34,"0.README_1.txt",4.0
-0.20,-0.31,"0.README_2.txt",4.0
0.02,-0.26,"0.README_3.txt",4.0
0.94,-0.32,"1994Internet_1.txt",19.56
-0.41,-0.17,"a_1.txt",4.0
0.42,-0.23,"a_2.txt",4.0
0.46,-0.34,"a_3.txt",4.0
-0.01,-0.11,"a_4.txt",4.0
0.57,-0.40,"a_5.txt",4.0
0.56,-0.11,"a_6.txt",4.0
0.52,0.39,"a_7.txt",4.0
0.60,0.03,"a_8.txt",4.0
-0.60,-0.16,"a_9.txt",4.0
-0.62,-0.18,"a_10.txt",4.0
0.72,-0.21,"a_11.txt",4.0
0.38,0.48,"a_12.txt",4.0
0.56,-0.06,"a_13.txt",4.0
0.58,-0.33,"a_14.txt",4.0
0.60,-0.33,"a_15.txt",4.0
-0.44,-0.23,"a_16.txt",4.0
0.59,-0.14,"a_17.txt",4.0
0.27,-0.31,"a_18.txt",4.0
0.71,-0.13,"a_19.txt",4.0
-0.55,-0.15,"a_20.txt",4.0
0.28,-0.07,"a_21.txt",4.0
-0.58,-0.18,"a_22.txt",4.0
0.68,-0.10,"a_23.txt",4.0
0.45,-0.31,"a_24.txt",4.0
0.60,0.08,"a_25.txt",4.0
0.67,-0.16,"a_26.txt",4.0
0.20,0.75,"a_27.txt",4.0
0.06,-0.18,"a_28.txt",4.0
0.71,-0.24,"a_29.txt",4.0
0.70,0.08,"a_30.txt",4.0
0.58,0.41,"a_31.txt",4.0
-0.04,0.17,"aaindices_1.txt",10.81
-0.58,-0.13,"aaindices_2.txt",4.0
0.87,-0.33,"adessay_1.txt",17.9
-0.60,-0.15,"advert_1.txt",4.0
-0.16,-0.17,"advert_2.txt",4.0
0.58,-0.12,"advert_3.txt",6.69
-0.24,-0.19,"ah_1.txt",4.0
0.16,-0.20,"ah_2.txt",4.0
0.72,-0.37,"ah_3.txt",4.0
0.68,-0.10,"ah_4.txt",4.0
0.13,0.38,"ah_5.txt",4.0
0.50,0.22,"ah_6.txt",4.0
-0.61,-0.09,"ah_7.txt",4.0
0.71,-0.40,"ah_8.txt",4.0
-0.44,-0.06,"ah_9.txt",4.0
-0.42,0.15,"ah_10.txt",4.0
0.06,0.01,"ah_11.txt",4.0
-0.54,-0.01,"ah_12.txt",4.0
0.83,-0.04,"ah_13.txt",4.0
0.31,0.14,"ah_14.txt",4.0
0.68,-0.32,"ah_15.txt",4.0
0.06,-0.02,"ah_16.txt",4.0
0.85,-0.32,"ah_17.txt",4.0
-0.55,-0.15,"ah_18.txt",4.0
-0.19,1.00,"ah_19.txt",4.0
0.03,0.01,"ah_20.txt",4.0
0.67,-0.27,"ah_21.txt",4.0
-0.63,-0.21,"ah_22.txt",4.0
0.58,-0.39,"ah_23.txt",4.0
0.74,0.02,"ah_24.txt",4.0
0.10,0.20,"ah_25.txt",4.0
0.64,0.07,"ah_26.txt",4.0
-0.18,0.76,"ah_27.txt",4.0
0.83,-0.18,"ah_28.txt",5.41
0.15,-0.13,"ah_29.txt",4.0
0.33,-0.28,"alwaysalready_1.txt",23.14
0.10,-0.13,"alwaysalready_2.txt",4.0
0.62,-0.08,"am_1.txt",4.0
-0.10,-0.33,"am_2.txt",4.0
0.46,-0.14,"am_3.txt",4.0
0.56,0.29,"am_4.txt",4.0
-0.16,0.76,"am_5.txt",4.0
0.61,-0.17,"am_6.txt",4.0
0.44,-0.24,"am_7.txt",4.0
-0.07,0.36,"am_8.txt",4.0
0.17,-0.30,"am_9.txt",4.0
0.42,0.13,"am_10.txt",4.0
0.22,-0.00,"am_11.txt",4.0
0.19,-0.00,"am_12.txt",4.0
-0.42,0.33,"am_13.txt",4.0
-0.19,0.26,"am_14.txt",4.0
-0.61,-0.18,"am_15.txt",4.0
0.06,-0.12,"am_16.txt",4.0
0.77,-0.16,"am_17.txt",4.0
0.55,-0.18,"am_18.txt",4.0
