x,y,id,s
0.27,-0.40,"0.README_1.txt",4.0
-0.22,-0.37,"0.README_2.txt",4.0
0.02,-0.31,"0.README_3.txt",4.0
1.02,-0.35,"1994Internet_1.txt",19.56
-0.46,-0.20,"a_1.txt",4.0
0.47,-0.26,"a_2.txt",4.0
0.51,-0.40,"a_3.txt",4.0
-0.00,-0.13,"a_4.txt",4.0
0.63,-0.46,"a_5.txt",4.0
0.63,-0.13,"a_6.txt",4.0
0.58,0.45,"a_7.txt",4.0
0.67,0.04,"a_8.txt",4.0
-0.67,-0.18,"a_9.txt",4.0
-0.69,-0.20,"a_10.txt",4.0
0.80,-0.24,"a_11.txt",4.0
0.42,0.56,"a_12.txt",4.0
0.63,-0.07,"a_13.txt",4.0
0.64,-0.38,"a_14.txt",4.0
0.66,-0.38,"a_15.txt",4.0
-0.49,-0.27,"a_16.txt",4.0
0.66,-0.16,"a_17.txt",4.0
0.31,-0.36,"a_18.txt",4.0
0.78,-0.15,"a_19.txt",4.0
-0.62,-0.17,"a_20.txt",4.0
0.32,-0.08,"a_21.txt",4.0
-0.64,-0.21,"a_22.txt",4.0
0.76,-0.12,"a_23.txt",4.0
0.50,-0.36,"a_24.txt",4.0
0.67,0.09,"a_25.txt",4.0
0.75,-0.18,"a_26.txt",4.0
0.22,0.84,"a_27.txt",4.0
0.07,-0.22,"a_28.txt",4.0
0.79,-0.27,"a_29.txt",4.0
0.78,0.10,"a_30.txt",4.0
0.64,0.46,"a_31.txt",4.0
-0.04,0.20,"aaindices_1.txt",10.81
-0.64,-0.15,"aaindices_2.txt",4.0
0.95,-0.37,"adessay_1.txt",17.9
-0.67,-0.17,"advert_1.txt",4.0
-0.18,-0.20,"advert_2.txt",4.0
0.65,-0.13,"advert_3.txt",6.69
-0.27,-0.22,"ah_1.txt",4.0
0.19,-0.24,"ah_2.txt",4.0
0.79,-0.42,"ah_3.txt",4.0
0.76,-0.12,"ah_4.txt",4.0
0.15,0.45,"ah_5.txt",4.0
0.56,0.26,"ah_6.txt",4.0
-0.69,-0.11,"ah_7.txt",4.0
0.78,-0.46,"ah_8.txt",4.0
-0.50,-0.07,"ah_9.txt",4.0
-0.47,0.19,"ah_10.txt",4.0
0.07,0.01,"ah_11.txt",4.0
-0.60,-0.01,"ah_12.txt",4.0
0.92,-0.04,"ah_13.txt",4.0
0.36,0.16,"ah_14.txt",4.0
0.75,-0.37,"ah_15.txt",4.0
0.07,-0.02,"ah_16.txt",4.0
0.92,-0.35,"ah_17.txt",4.0
-0.62,-0.18,"ah_18.txt",4.0
-0.20,1.08,"ah_19.txt",4.0
0.04,0.02,"ah_20.txt",4.0
0.75,-0.31,"ah_21.txt",4.0
-0.70,-0.24,"ah_22.txt",4.0
0.64,-0.44,"ah_23.txt",4.0
0.82,0.02,"ah_24.txt",4.0
0.11,0.24,"ah_25.txt",4.0
0.72,0.09,"ah_26.txt",4.0
-0.19,0.84,"ah_27.txt",4.0
0.91,-0.20,"ah_28.txt",5.41
0.17,-0.15,"ah_29.txt",4.0
0.37,-0.33,"alwaysalready_1.txt",23.14
0.12,-0.16,"alwaysalready_2.txt",4.0
0.69,-0.09,"am_1.txt",4.0
-0.10,-0.40,"am_2.txt",4.0
0.51,-0.16,"am_3.txt",4.0
0.62,0.33,"am_4.txt",4.0
-0.17,0.84,"am_5.txt",4.0
0.68,-0.19,"am_6.txt",4.0
0.49,-0.28,"am_7.txt",4.0
-0.08,0.42,"am_8.txt",4.0
0.19,-0.36,"am_9.txt",4.0
0.48,0.15,"am_10.txt",4.0
0.25,-0.00,"am_11.txt",4.0
0.22,-0.00,"am_12.txt",4.0
-0.47,0.39,"am_13.txt",4.0
-0.21,0.31,"am_14.txt",4.0
-0.68,-0.21,"am_15.txt",4.0
0.08,-0.15,"am_16.txt",4.0
0.85,-0.18,"am_17.txt",4.0
0.62,-0.21,"am_18.txt",4.0
0.70,-0.21,"am_19.txt",4.0
0.33,-0.45,"am_20.txt",4.0
-0.60,-0.12,"am_21.txt",4.0
0.08,-0.37,"am_22.txt",4.0
0.79,-0.42,"am_23.txt",4.0
-0.36,-0.37,"am_24.txt",4.0
-0.07,0.92,"am_25.txt",4.0
0.46,-0.17,"am_26.txt",4.0
0.53,0.01,"am_27.txt",4.0
0.16,-0.27,"am_28.txt",4.0
0.68,-0.38,"am_29.txt",4.0
